Date,Price,High,Low,Volume,Last Close,Change,Var%
2008-03-03,6.0324,,,910256.0,6.0324,,
2008-02-29,5.9149,,,1115266.0,5.9149,,
2008-02-28,6.435,,,1298418.0,6.435,,
2008-02-27,6.5999,,,1954656.0,6.5999,,
2008-02-26,6.48,,,2101579.0,6.48,,
2008-02-25,6.175,,,390589.0,6.175,,
2008-02-22,5.5725,,,603895.0,5.5725,,
2008-02-21,5.5549,,,244659.0,5.5549,,
2008-02-20,5.505,,,308419.0,5.505,,
2008-02-19,5.6675,,,189928.0,5.6675,,
2008-02-18,5.6,,,168747.0,5.6,,
2008-02-15,5.5225,,,589354.0,5.5225,,
2008-02-14,5.6025,,,363597.0,5.6025,,
2008-02-13,5.3775,,,599977.0,5.3775,,
2008-02-12,5.61,,,430799.0,5.61,,
2008-02-11,6.0275,,,605048.0,6.0275,,
2008-02-08,6.375,,,616504.0,6.375,,
2008-02-07,5.85,,,901724.0,5.85,,
2008-02-06,5.815,,,818217.0,5.815,,
2008-02-05,5.5075,,,617607.0,5.5075,,
2008-02-04,5.27,,,185566.0,5.27,,
2008-02-01,5.2275,,,27249.0,5.2275,,
2008-01-31,5.0324,,,22423.0,5.0324,,
2008-01-30,5.1,,,146942.0,5.1,,
2008-01-29,5.315,,,248216.0,5.315,,
2008-01-28,5.2399,,,570939.0,5.2399,,
2008-01-25,5.1399,,,229342.0,5.1399,,
2008-01-24,5.01,,,156433.0,5.01,,
2008-01-23,5.0875,,,194699.0,5.0875,,
2008-01-22,5.255,,,123817.0,5.255,,
2008-01-21,5.3125,,,278441.0,5.3125,,
2008-01-18,5.1075,,,203184.0,5.1075,,
2008-01-17,5.27,,,444792.0,5.27,,
2008-01-16,4.9699,,,526738.0,4.9699,,
2008-01-15,5.1625,,,876618.0,5.1625,,
2008-01-14,5.1774,,,197519.0,5.1774,,
2008-01-11,4.905,,,423494.0,4.905,,
2008-01-10,4.9125,,,414458.0,4.9125,,
2008-01-09,4.9775,,,111912.0,4.9775,,
2008-01-08,5.07,,,463161.0,5.07,,
2008-01-07,4.9775,,,216473.0,4.9775,,
2008-01-04,5.0875,,,297623.0,5.0875,,
2008-01-03,5.1574,,,140319.0,5.1574,,
2008-01-02,5.0725,,,54471.0,5.0725,,
2007-12-31,4.8249,,,95715.0,4.8249,,
2007-12-28,5.0225,,,195602.0,5.0225,,
2007-12-27,5.0749,,,276542.0,5.0749,,
2007-12-24,5.1625,,,29986.0,5.1625,,
2007-12-21,5.1925,,,17896.0,5.1925,,
2007-12-20,5.2725,,,23074.0,5.2725,,
2007-12-19,5.3274,,,64729.0,5.3274,,
2007-12-18,5.2725,,,58605.0,5.2725,,
2007-12-17,5.4074,,,244727.0,5.4074,,
2007-12-14,5.21,,,481312.0,5.21,,
2007-12-13,5.1174,,,112619.0,5.1174,,
2007-12-12,5.1199,,,75145.0,5.1199,,
2007-12-11,5.0375,,,47961.0,5.0375,,
2007-12-10,5.1525,,,212439.0,5.1525,,
2007-12-07,5.0375,,,52350.0,5.0375,,
2007-12-05,4.82,,,106522.0,4.82,,
2007-12-04,4.8975,,,12789.0,4.8975,,
2007-12-03,4.7775,,,188416.0,4.7775,,
2007-11-30,4.7775,,,266027.0,4.7775,,
2007-11-29,4.8674,,,91708.0,4.8674,,
2007-11-28,4.8125,,,299117.0,4.8125,,
2007-11-27,4.5974,,,6507.0,4.5974,,
2007-11-26,4.6574,,,80740.0,4.6574,,
2007-11-23,4.565,,,114234.0,4.565,,
2007-11-22,4.5425,,,576874.0,4.5425,,
2007-11-21,4.5149,,,112284.0,4.5149,,
2007-11-20,4.31,,,45218.0,4.31,,
2007-11-19,4.33,,,230300.0,4.33,,
2007-11-16,4.2275,,,6209.0,4.2275,,
2007-11-15,4.2925,,,98532.0,4.2925,,
2007-11-14,4.2199,,,57338.0,4.2199,,
2007-11-13,4.23,,,14902.0,4.23,,
2007-11-12,4.3125,,,49286.0,4.3125,,
2007-11-09,4.1675,,,41502.0,4.1675,,
2007-11-08,4.4,,,249051.0,4.4,,
2007-11-07,3.95,,,36954.0,3.95,,
2007-11-06,4.4899,,,60048.0,4.4899,,
2007-11-05,4.4074,,,135789.0,4.4074,,
2007-11-02,4.4099,,,118480.0,4.4099,,
2007-11-01,4.52,,,384466.0,4.52,,
2007-10-31,4.5574,,,58016.0,4.5574,,
2007-10-30,4.5675,,,84051.0,4.5675,,
2007-10-29,4.6475,,,172432.0,4.6475,,
2007-10-26,4.525,,,109671.0,4.525,,
2007-10-25,4.5475,,,137838.0,4.5475,,
2007-10-24,4.5725,,,21531.0,4.5725,,
2007-10-23,4.815,,,84519.0,4.815,,
2007-10-22,4.7725,,,106875.0,4.7725,,
2007-10-19,4.6999,,,148825.0,4.6999,,
2007-10-18,4.6475,,,51358.0,4.6475,,
2007-10-17,4.67,,,74010.0,4.67,,
2007-10-16,4.5925,,,624705.0,4.5925,,
2007-10-15,4.7975,,,83416.0,4.7975,,
2007-10-12,4.8175,,,33157.0,4.8175,,
2007-10-11,4.85,,,102895.0,4.85,,
2007-10-10,4.7649,,,240653.0,4.7649,,
2007-10-09,4.86,,,228829.0,4.86,,
2007-10-08,4.8125,,,201751.0,4.8125,,
2007-10-05,5.0774,,,51548.0,5.0774,,
2007-10-04,5.1799,,,70820.0,5.1799,,
2007-10-03,5.15,,,194225.0,5.15,,
2007-10-02,5.235,,,93294.0,5.235,,
2007-10-01,5.36,,,739609.0,5.36,,
2007-09-28,5.2624,,,179690.0,5.2624,,
2007-09-27,5.2649,,,264415.0,5.2649,,
2007-09-26,5.0549,,,113444.0,5.0549,,
2007-09-25,5.0149,,,162432.0,5.0149,,
2007-09-24,4.9724,,,224656.0,4.9724,,
2007-09-21,4.7925,,,137690.0,4.7925,,
2007-09-20,4.8175,,,146446.0,4.8175,,
2007-09-19,4.71,,,226093.0,4.71,,
2007-09-18,4.9025,,,433708.0,4.9025,,
2007-09-17,4.855,,,208469.0,4.855,,
2007-09-14,4.7224,,,53541.0,4.7224,,
2007-09-13,4.7224,,,81682.0,4.7224,,
2007-09-12,5.0149,,,126591.0,5.0149,,
2007-09-11,4.8425,,,115087.0,4.8425,,
2007-09-10,4.8474,,,245834.0,4.8474,,
2007-09-07,4.6025,,,13274.0,4.6025,,
2007-09-06,4.6475,,,59754.0,4.6475,,
2007-09-05,4.7024,,,406726.0,4.7024,,
2007-09-04,4.5275,,,102271.0,4.5275,,
2007-09-03,4.3525,,,49104.0,4.3525,,
2007-08-31,4.38,,,91205.0,4.38,,
2007-08-30,4.3924,,,108709.0,4.3924,,
2007-08-29,4.1675,,,34163.0,4.1675,,
2007-08-28,4.1125,,,333683.0,4.1125,,
2007-08-24,4.1275,,,189988.0,4.1275,,
2007-08-23,4.0999,,,74541.0,4.0999,,
2007-08-22,3.35,,,37562.0,3.35,,
2007-08-21,3.9224,,,27420.0,3.9224,,
2007-08-20,3.8175,,,7661.0,3.8175,,
2007-08-17,2.8,,,380759.0,2.8,,
2007-08-16,3.8699,,,59686.0,3.8699,,
2007-08-15,3.96,,,269984.0,3.96,,
2007-08-14,3.44,,,18190.0,3.44,,
2007-08-13,3.8125,,,196449.0,3.8125,,
2007-08-10,3.88,,,8077.0,3.88,,
2007-08-09,2.85,,,26037.0,2.85,,
2007-08-08,3.8425,,,98491.0,3.8425,,
2007-08-07,3.8175,,,106791.0,3.8175,,
2007-08-06,3.77,,,29963.0,3.77,,
2007-08-03,3.74,,,48065.0,3.74,,
2007-08-02,3.73,,,66308.0,3.73,,
2007-08-01,3.605,,,1171.0,3.605,,
2007-07-31,3.645,,,196433.0,3.645,,
2007-07-30,3.6724,,,55943.0,3.6724,,
2007-07-27,3.3,,,101450.0,3.3,,
2007-07-26,3.34,,,118669.0,3.34,,
2007-07-25,2.85,,,33066.0,2.85,,
2007-07-24,3.65,,,98473.0,3.65,,
2007-07-23,3.555,,,7091.0,3.555,,
2007-07-20,2.8,,,15770.0,2.8,,
2007-07-19,3.2425,,,37985.0,3.2425,,
2007-07-18,3.2425,,,49087.0,3.2425,,
2007-07-17,3.5275,,,23336.0,3.5275,,
2007-07-16,3.4849,,,13565.0,3.4849,,
2007-07-13,3.5725,,,11230.0,3.5725,,
2007-07-12,3.2425,,,10776.0,3.2425,,
2007-07-11,3.5325,,,17523.0,3.5325,,
2007-07-10,3.475,,,62646.0,3.475,,
2007-07-09,3.465,,,123537.0,3.465,,
2007-07-06,3.465,,,29763.0,3.465,,
2007-07-05,3.465,,,8284.0,3.465,,
2007-07-04,3.3425,,,50441.0,3.3425,,
2007-07-03,3.3425,,,21600.0,3.3425,,
2007-07-02,3.375,,,34615.0,3.375,,
2007-06-29,3.25,,,52395.0,3.25,,
2007-06-28,3.5775,,,4804.0,3.5775,,
2007-06-27,3.6,,,55070.0,3.6,,
2007-06-26,3.5725,,,8366.0,3.5725,,
2007-06-25,3.475,,,45353.0,3.475,,
2007-06-22,3.475,,,18939.0,3.475,,
2007-06-21,3.59,,,112804.0,3.59,,
2007-06-20,3.55,,,27151.0,3.55,,
2007-06-19,3.49,,,31081.0,3.49,,
2007-06-18,3.25,,,223458.0,3.25,,
2007-06-15,3.555,,,247067.0,3.555,,
2007-06-14,3.5825,,,161647.0,3.5825,,
2007-06-13,3.3325,,,88187.0,3.3325,,
2007-06-12,3.35,,,113825.0,3.35,,
2007-06-11,3.2725,,,34322.0,3.2725,,
2007-06-08,3.1,,,167699.0,3.1,,
2007-06-07,3.0925,,,18373.0,3.0925,,
2007-06-06,3.0474,,,6900.0,3.0474,,
2007-06-05,3.1325,,,31940.0,3.1325,,
2007-06-04,3.0875,,,61700.0,3.0875,,
2007-06-01,3.1125,,,16588.0,3.1125,,
2007-05-31,3.0425,,,60053.0,3.0425,,
2007-05-30,2.9275,,,8396.0,2.9275,,
2007-05-29,2.8925,,,43341.0,2.8925,,
2007-05-25,2.9125,,,12626.0,2.9125,,
2007-05-23,2.7875,,,102480.0,2.7875,,
2007-05-22,2.7825,,,21566.0,2.7825,,
2007-05-21,2.785,,,21327.0,2.785,,
2007-05-18,2.85,,,10076.0,2.85,,
2007-05-17,2.885,,,62175.0,2.885,,
2007-05-16,2.9324,,,4305.0,2.9324,,
2007-05-15,2.865,,,30795.0,2.865,,
2007-05-14,2.92,,,55543.0,2.92,,
2007-05-11,2.885,,,11995.0,2.885,,
2007-05-10,2.8275,,,,2.8275,,
2007-05-09,2.84,,,107275.0,2.84,,
2007-05-08,2.8325,,,79560.0,2.8325,,
2007-05-04,2.8975,,,7393.0,2.8975,,
2007-05-03,2.9224,,,23500.0,2.9224,,
2007-05-02,2.8925,,,35176.0,2.8925,,
2007-05-01,2.8875,,,,2.8875,,
2007-04-30,2.9725,,,23525.0,2.9725,,
2007-04-27,2.9975,,,158398.0,2.9975,,
2007-04-26,3.045,,,29928.0,3.045,,
2007-04-25,3.015,,,,3.015,,
2007-04-24,2.9125,,,46978.0,2.9125,,
2007-04-23,2.96,,,33634.0,2.96,,
2007-04-20,2.9675,,,24673.0,2.9675,,
2007-04-19,2.9625,,,11425.0,2.9625,,
2007-04-18,2.8875,,,7000.0,2.8875,,
2007-04-17,2.865,,,26095.0,2.865,,
2007-04-16,2.85,,,24350.0,2.85,,
2007-04-13,2.855,,,46165.0,2.855,,
2007-04-12,2.7325,,,2146.0,2.7325,,
2007-04-11,2.7675,,,19438.0,2.7675,,
2007-04-10,2.75,,,48787.0,2.75,,
2007-04-05,2.66,,,,2.66,,
2007-04-04,2.6,,,25681.0,2.6,,
2007-04-03,2.565,,,27342.0,2.565,,
2007-04-02,2.5225,,,5107.0,2.5225,,
2007-03-30,2.64,,,20306.0,2.64,,
2007-03-29,2.7475,,,17216.0,2.7475,,
2007-03-28,2.73,,,14163.0,2.73,,
2007-03-27,2.755,,,6692.0,2.755,,
2007-03-26,2.7725,,,26006.0,2.7725,,
2007-03-23,2.795,,,23442.0,2.795,,
2007-03-22,2.8175,,,888.0,2.8175,,
2007-03-21,2.795,,,1076.0,2.795,,
2007-03-20,2.7825,,,39251.0,2.7825,,
2007-03-19,2.7425,,,9328.0,2.7425,,
2007-03-16,2.785,,,6400.0,2.785,,
2007-03-15,2.77,,,,2.77,,
2007-03-14,2.7525,,,31018.0,2.7525,,
2007-03-13,2.8,,,58900.0,2.8,,
2007-03-12,2.8575,,,,2.8575,,
2007-03-09,2.8675,,,465.0,2.8675,,
2007-03-08,2.8699,,,53600.0,2.8699,,
2007-03-07,2.8625,,,30000.0,2.8625,,
2007-03-06,2.8699,,,38184.0,2.8699,,
2007-03-05,2.835,,,38028.0,2.835,,
2007-03-02,2.865,,,10500.0,2.865,,
2007-03-01,2.845,,,76500.0,2.845,,
2007-02-28,2.89,,,122901.0,2.89,,
2007-02-27,3.06,,,41307.0,3.06,,
2007-02-26,3.0375,,,118715.0,3.0375,,
2007-02-23,3.0125,,,175160.0,3.0125,,
2007-02-22,2.9775,,,152045.0,2.9775,,
2007-02-21,2.915,,,2064.0,2.915,,
2007-02-20,2.88,,,3209.0,2.88,,
2007-02-19,2.8975,,,44290.0,2.8975,,
2007-02-16,2.82,,,12900.0,2.82,,
2007-02-15,2.8025,,,9926.0,2.8025,,
2007-02-14,2.825,,,7085.0,2.825,,
2007-02-13,2.8325,,,38083.0,2.8325,,
2007-02-12,2.8074,,,32985.0,2.8074,,
2007-02-09,2.8475,,,,2.8475,,
2007-02-08,3.22,,,16000.0,3.22,,
2007-02-07,2.8,,,3000.0,2.8,,
2007-02-06,2.835,,,74132.0,2.835,,
2007-02-05,2.8575,,,5338.0,2.8575,,
2007-02-02,2.8325,,,,2.8325,,
2007-02-01,2.885,,,1460.0,2.885,,
2007-01-31,2.905,,,10023.0,2.905,,
2007-01-30,2.8325,,,3100.0,2.8325,,
2007-01-29,2.8275,,,14935.0,2.8275,,
2007-01-26,2.8675,,,24650.0,2.8675,,
2007-01-25,3.2,,,734.0,3.2,,
2007-01-24,3.21,,,33150.0,3.21,,
2007-01-23,2.9175,,,553.0,2.9175,,
2007-01-22,2.8699,,,16601.0,2.8699,,
2007-01-19,2.91,,,100000.0,2.91,,
2007-01-18,2.955,,,7546.0,2.955,,
2007-01-17,2.93,,,6690.0,2.93,,
2007-01-16,2.96,,,1400.0,2.96,,
2007-01-15,3.025,,,12529.0,3.025,,
2007-01-12,3.0,,,3780.0,3.0,,
2007-01-11,2.865,,,35814.0,2.865,,
2007-01-10,2.785,,,8384.0,2.785,,
2007-01-09,2.845,,,13628.0,2.845,,
2007-01-08,2.865,,,85718.0,2.865,,
2007-01-05,2.865,,,,2.865,,
2007-01-04,2.965,,,,2.965,,
2007-01-03,2.9949,,,720.0,2.9949,,
2007-01-02,3.05,,,3581.0,3.05,,
2006-12-29,3.125,,,,3.125,,
2006-12-28,3.145,,,19614.0,3.145,,
2006-12-27,3.165,,,7905.0,3.165,,
2006-12-22,3.13,,,1276.0,3.13,,
2006-12-21,3.09,,,,3.09,,
2006-12-20,3.025,,,13500.0,3.025,,
2006-12-19,3.005,,,,3.005,,
2006-12-18,2.9849,,,1000.0,2.9849,,
2006-12-15,3.02,,,1000.0,3.02,,
2006-12-14,3.045,,,900.0,3.045,,
2006-12-13,2.97,,,4050.0,2.97,,
2006-12-12,3.035,,,20260.0,3.035,,
2006-12-11,3.015,,,1300.0,3.015,,
2006-12-08,3.035,,,15900.0,3.035,,
2006-12-07,3.035,,,7857.0,3.035,,
2006-12-06,3.105,,,4594.0,3.105,,
2006-12-05,3.175,,,7000.0,3.175,,
2006-12-04,3.165,,,15149.0,3.165,,
2006-12-01,3.205,,,11305.0,3.205,,
2006-11-30,3.205,,,,3.205,,
2006-11-29,3.1199,,,,3.1199,,
2006-11-28,3.1,,,6678.0,3.1,,
2006-11-27,3.195,,,1778.0,3.195,,
2006-11-24,3.175,,,9099.0,3.175,,
2006-11-22,3.085,,,30000.0,3.085,,
2006-11-21,3.055,,,3000.0,3.055,,
2006-11-20,3.105,,,54956.0,3.105,,
2006-11-17,3.015,,,31293.0,3.015,,
2006-11-16,3.095,,,40000.0,3.095,,
2006-11-15,3.125,,,875.0,3.125,,
2006-11-14,3.065,,,2434.0,3.065,,
2006-11-13,3.105,,,21752.0,3.105,,
2006-11-10,3.075,,,7399.0,3.075,,
2006-11-09,3.2,,,15700.0,3.2,,
2006-11-08,3.265,,,2645.0,3.265,,
2006-11-07,3.175,,,19831.0,3.175,,
2006-11-06,3.195,,,29352.0,3.195,,
2006-11-03,3.125,,,3001.0,3.125,,
2006-11-02,3.19,,,3070.0,3.19,,
2006-11-01,3.115,,,,3.115,,
2006-10-31,3.125,,,5142.0,3.125,,
2006-10-30,3.2,,,29424.0,3.2,,
2006-10-27,3.41,,,16359.0,3.41,,
2006-10-26,3.27,,,22915.0,3.27,,
2006-10-25,3.405,,,52031.0,3.405,,
2006-10-24,3.3,,,34718.0,3.3,,
2006-10-23,3.25,,,8992.0,3.25,,
2006-10-20,3.265,,,280.0,3.265,,
2006-10-19,3.295,,,622.0,3.295,,
2006-10-18,3.295,,,119997.0,3.295,,
2006-10-17,3.51,,,17361.0,3.51,,
2006-10-16,3.3699,,,57601.0,3.3699,,
2006-10-13,3.38,,,100.0,3.38,,
2006-10-12,3.35,,,143455.0,3.35,,
2006-10-11,3.42,,,50344.0,3.42,,
2006-10-10,3.24,,,136879.0,3.24,,
2006-10-09,3.17,,,336.0,3.17,,
2006-10-06,3.02,,,85882.0,3.02,,
2006-10-05,3.02,,,64000.0,3.02,,
2006-10-04,2.83,,,68709.0,2.83,,
2006-10-03,2.82,,,328.0,2.82,,
2006-10-02,2.89,,,22622.0,2.89,,
2006-09-29,2.85,,,114154.0,2.85,,
2006-09-28,2.78,,,48744.0,2.78,,
2006-09-27,2.7,,,31400.0,2.7,,
